report_date,country,region,tier,rank,brand,aps,ceb_usd,market_share_pct,source_report
2026-04-17,Chile,LATAM,Tier 3,13,Casino en Chile,53970,17780000,1.15,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,14,Pin Up,47160,12640000,1.03,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,15,Betsala,40130,13540000,0.82,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,1,Bet9ja,4660000,279520000,36.53,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,2,SportyBet,4630000,223170000,36.5,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,3,BetKing,1680000,76680000,13.23,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,4,MSport,658590,35290000,5.01,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,5,betPawa,196460,16870000,1.37,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,6,Football.com,162730,7070000,1.13,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,7,iLOT Bet,145400,7260000,0.98,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,8,1xBet,125040,8160000,0.81,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,9,Betway,111600,7300000,0.71,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,10,Betano,108680,5760000,0.68,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,11,Bangbet,94780,5180000,0.58,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,12,BC.Game,64070,3360000,0.34,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,13,Easywin,52920,2220000,0.27,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,14,Stake,53560,2560000,0.26,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Nigeria,WEST AFRICA,Tier 3,15,1win,40300,1720000,0.17,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,1,betPawa,5420000,79330000,68.43,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,2,Fortebet,1690000,25800000,20.98,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,3,Betika,325540,3600000,3.93,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,4,AbaBet,214170,3990000,2.43,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,5,BongoBongo,96620,1590000,0.94,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,6,Gal Sport Betting,81120,1230000,0.76,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,7,Champion Bet,76230,1060000,0.71,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,8,World Sport Betting,43070,690490,0.29,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,9,Kagwirawo,39990,541910,0.28,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,10,22bet,36190,518840,0.24,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,11,1xBet,28520,435710,0.19,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,12,SemaBet,25010,454080,0.16,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,13,Premier Bet,19160,288420,0.13,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,14,SportyBet,18570,472780,0.12,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Uganda,WEST AFRICA,Tier 3,15,SlotsUG,10080,145700,0.07,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,1,BetPlay,2700000,262100000,57.65,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,2,Rushbet,868190,114390000,18.66,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,3,Wplay,582300,56340000,12.24,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,4,YaJuego,127390,11730000,2.31,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,5,Betsson,92060,74250000,1.55,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,6,Stake,74070,4540000,1.15,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,7,Betano,68770,3040000,1.11,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,8,bwin,62650,4510000,0.91,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,9,Sportium,61730,40680000,0.87,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,10,Luckia,59420,4160000,0.84,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,11,Codere,56580,13000000,0.77,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,12,1win,50830,9820000,0.68,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,13,Rivalo,27000,2530000,0.32,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,14,1xBet,24630,5120000,0.29,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Colombia,LATAM,Tier 3,15,Zamba,21320,2950000,0.25,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,1,SportyBet,1660000,20340000,52.0,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,2,Betway,747540,12610000,22.91,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,3,betPawa,187760,3160000,5.22,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,4,MSport,178390,2270000,5.02,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,5,SoccaBet,141380,2340000,3.79,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,6,LuckyWin,115740,1240000,3.02,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,7,Football.com,80220,743060,1.97,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,8,Bangbet,45340,528410,0.87,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,9,1xBet,34510,523680,0.64,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,10,1win,34040,357220,0.63,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,11,PrideSpins,33870,299800,0.63,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,12,iLOT Bet,29480,276960,0.55,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,13,Betika,26590,320580,0.49,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,14,BetFox,19710,243760,0.36,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-04-17,Ghana,WEST AFRICA,Tier 3,15,My Bet Africa,13130,210070,0.24,Tier3_Top15_17_04(P2)__Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,1,4RABET,11820000,443760000,10.46,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,2,Parimatch,11390000,398140000,10.17,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,3,Dafabet,10440000,460980000,9.24,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,4,Winmatch,10210000,364650000,9.02,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,5,Stake,7160000,381790000,6.13,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,6,Khelo24bet,4760000,215730000,4.05,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,7,Skyexch,4530000,166640000,4.0,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,8,1Bet,4470000,170570000,3.87,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,9,1xBet,4130000,171560000,3.55,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,10,IPLwin,2740000,95680000,2.34,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,11,1win,2480000,88190000,2.1,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,12,Batery,2350000,88730000,1.98,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,13,Play In Exchange,2290000,76020000,1.93,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,14,BC.Game,2300000,102540000,1.89,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,India,INDIA,Tier 3,15,Winexch,2160000,76540000,1.79,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,1,Caliente,4770000,1050000000,28.7,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,2,BetMexico,1770000,143410000,10.37,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,3,Codere,1050000,157400000,5.77,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,4,Playdoit,960400,124950000,5.44,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,5,Bet365,912970,200320000,4.62,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,6,AFun (MX),711480,45030000,3.96,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,7,Betmaster,664720,52870000,3.48,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,8,Rushbet,597810,53660000,3.04,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,9,Novibet,552780,47830000,2.85,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,10,Brazino777,529430,43480000,2.64,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,11,Winpot,502420,64080000,2.46,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,12,MexBoss,494320,34020000,2.43,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,13,Betano,365330,47560000,1.71,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,14,BetVip,374210,30800000,1.66,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Mexico,LATAM,Tier 3,15,Sportium,361820,35080000,1.55,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,1,Betano,2420000,477230000,50.86,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,2,JugaBet,582910,102690000,11.94,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,3,Coolbet,384470,87760000,7.33,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,4,Betsson,211870,47030000,3.79,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,5,Novibet,170740,35290000,2.88,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,6,1win,159100,30760000,2.71,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,7,WinChile,149900,33080000,2.43,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,8,Rojabet,119550,28740000,1.81,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,9,Micasino,105590,26600000,1.49,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,10,Epicbet,92780,16340000,1.34,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,11,Stake,94070,17790000,1.32,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,12,Casino en Chile,83420,17590000,1.08,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,13,1xBet,76870,18280000,0.97,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,14,1Bet,53760,7470000,0.69,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Chile,LATAM,Tier 3,15,Betsala,54870,12730000,0.68,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,1,SportyBet,15210000,249080000,38.39,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,2,Bet9ja,13480000,285580000,33.73,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,3,BetKing,5510000,88710000,13.84,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,4,MSport,2050000,37040000,5.02,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,5,betPawa,622910,17220000,1.41,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,6,Football.com,576530,8600000,1.31,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,7,iLOT Bet,484130,7940000,1.07,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,8,1xBet,361980,8100000,0.75,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,9,Betway,335910,7370000,0.69,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,10,Betano,317350,5700000,0.64,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,11,Bangbet,305700,5510000,0.61,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,12,Easywin,193500,2800000,0.33,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,13,BC.Game,185890,3360000,0.31,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,14,Stake,170510,2790000,0.27,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Nigeria,WEST AFRICA,Tier 3,15,1win,144320,2110000,0.21,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,1,betPawa,5520000,81120000,69.25,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,2,Fortebet,1620000,25230000,19.9,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,3,Betika,349930,4150000,4.18,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,4,AbaBet,210010,3940000,2.37,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,5,BongoBongo,90720,1530000,0.86,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,6,Gal Sport Betting,83340,1260000,0.78,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,7,Champion Bet,78710,1130000,0.73,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,8,World Star Betting,58440,1210000,0.47,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,9,Kagwirawo,41710,576340,0.29,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,10,22bet,35760,506990,0.23,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,11,1xBet,27260,441740,0.18,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,12,SportyBet,18450,469590,0.12,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,13,Premier Bet,18240,292060,0.12,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,14,SemaBet,17790,346950,0.12,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Uganda,WEST AFRICA,Tier 3,15,SlotsUG,10280,151590,0.07,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,1,BetPlay,2390000,250130000,51.68,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,2,Rushbet,909090,120140000,19.86,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,3,Wplay,638750,59010000,13.79,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,4,YaJuego,122330,11590000,2.22,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,5,Betano,100100,4340000,1.87,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,6,Betsson,94670,76580000,1.64,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,7,Stake,80020,4790000,1.32,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,8,bwin,64490,4650000,0.97,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,9,Codere,59910,13150000,0.86,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,10,Luckia,60020,4300000,0.86,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,11,Sportium,59000,39570000,0.83,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,12,Jojobet,35370,3350000,0.66,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,13,1win,47970,9440000,0.63,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,14,betPawa,27190,3760000,0.33,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Colombia,LATAM,Tier 3,15,JuegaEnLinea,27410,5400000,0.33,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,1,SportyBet,1700000,36260000,53.6,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,2,Betway,706720,21770000,21.27,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,3,betPawa,182180,5460000,5.02,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,4,MSport,178680,4020000,4.99,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,5,SoccaBet,135860,4070000,3.57,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,6,LuckyWin,124120,2300000,3.32,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,7,Football.com,84340,1440000,2.04,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,8,Bangbet,49570,999550,0.95,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,9,PrideSpins,38310,617530,0.71,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,10,1win,33940,630400,0.63,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,11,1xBet,32150,892180,0.59,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,12,iLOT Bet,29190,517870,0.54,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,13,Betika,25380,560740,0.47,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,14,BetFox,19230,422770,0.35,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-07-24,Ghana,WEST AFRICA,Tier 3,15,Sportsbet.io,14420,210270,0.27,Tier3_Top15_24_07_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,1,4RABET,12290000,449040000,10.57,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,2,Parimatch,10990000,387360000,9.51,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,3,Dafabet,10730000,464770000,9.23,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,4,Winmatch,10400000,367860000,8.91,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,5,Stake,7800000,414160000,6.5,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,6,Khelo24bet,5340000,231380000,4.45,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,7,Skyexch,4720000,164310000,4.05,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,8,1Bet,4560000,172280000,3.84,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,9,1xBet,4290000,175180000,3.59,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,10,IPLwin,2640000,93050000,2.18,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,11,BC.Game,2540000,108400000,2.06,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,12,1win,2490000,87250000,2.04,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,13,Batery,2380000,88920000,1.94,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,14,Play In Exchange,2310000,74870000,1.89,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,India,INDIA,Tier 3,15,Winexch,2210000,77120000,1.78,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,Mexico,LATAM,Tier 3,1,Caliente,4720000,1000000000,28.72,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
2026-06-26,Mexico,LATAM,Tier 3,2,BetMexico,1770000,119730000,10.51,Tier3_Top15_26_06(P1)_Blask_iGamingNews.pdf
